797,0,0.003333,0,0.000468,2006-09-14,1
797,0,0.003333,0,0.001273,2006-09-17,1
797,0,0.003333,0,0.000427,2006-09-24,1
797,0,0.003333,0,0.000424,2006-09-25,1
797,0,0.003333,0,0.000427,2006-09-30,1
797,0,0.003333,0,0.00006,2006-10-20,1
797,0,0.003333,0,0.000333,2006-10-27,1
797,0,0.003333,0,0.000359,2006-11-05,1
797,0,0.003333,0,0.00045,2006-11-13,1
797,0,0.003333,0,0.000616,2006-11-18,1
797,0,0.003333,0,0.000406,2006-11-27,1
797,0,0.003333,0,0.00043,2006-12-09,1
797,0,0.003333,0,0.000475,2006-12-16,1
797,0,0.003333,0,0.000896,2006-12-21,1
797,0,0.003333,0,0.000194,2006-12-23,1
797,0,0.003333,0,0.000131,2006-12-25,1
797,0,0.003333,0,0.000275,2007-01-22,1
797,0,0.003333,0,0.000276,2007-01-27,1
797,0,0.003333,0,0.000272,2007-02-05,1
797,0,0.003333,0,0.000422,2007-02-11,1
797,0,0.003333,0,0.000268,2007-02-19,1
797,0,0.003333,0,0.000151,2007-02-23,1
797,0,0.003333,0,0.000278,2007-03-04,1
797,0,0.003333,0,0.00016,2007-03-17,1
797,0,0.003333,0,0.000315,2007-03-19,1
797,0,0.003333,0,0.000315,2007-03-26,1
797,0,0.003333,0,0.000139,2007-04-01,1
797,0,0.003333,0,0.000047,2007-04-05,1
797,0,0.003333,0,0.000112,2007-04-07,1
797,0,0.003333,0,0.000076,2007-04-08,1
797,0,0.003333,0,0.000258,2007-04-16,1
797,0,0.003333,0,0.000415,2007-04-21,1
797,0,0.003333,0,0.000286,2007-04-27,1
797,0,0.006667,0,0.000711,2007-05-25,1
797,0.032258,0,0.000251,0,2007-06-01,1
797,0,0.003333,0,0.000163,2007-06-11,1
797,0,0.003333,0,0.000357,2007-06-16,1
797,0,0.003333,0,0.000284,2007-06-18,1
797,0,0.003333,0,0.000172,2007-06-30,1
797,0,0.003333,0,0.000275,2007-07-16,1
797,0,0.003333,0,0.000279,2007-08-03,1
797,0,0.003333,0,0.000128,2007-08-11,1
797,0,0.003333,0,0.000106,2007-08-16,1
797,0,0.003333,0,0.000141,2007-08-19,1
797,0,0.003333,0,0.000151,2007-08-24,1
797,0,0.003333,0,0.000164,2007-09-03,1
797,0,0.003333,0,0.000102,2007-09-15,1
797,0,0.003333,0,0.000293,2007-09-16,1
797,0,0.003333,0,0.000241,2007-10-01,1
797,0,0.003333,0,0.000281,2007-10-19,1
797,0,0.003333,0,0.000216,2007-11-19,1
797,0,0.006667,0,0.000488,2007-11-25,1
797,0,0.006667,0,0.000512,2007-12-21,1
797,0,0.003333,0,0.00018,2008-01-20,1
797,0,0.003333,0,0.000154,2008-01-27,1
797,0,0.003333,0,0.000187,2008-02-24,1
797,0,0.003333,0,0.000204,2008-03-17,1
797,0,0.003333,0,0.000147,2008-05-24,1
797,0,0.003333,0,0.000158,2008-06-12,1
797,0.032258,0,0.000283,0,2008-06-21,1
797,0,0.003333,0,0.000165,2008-07-14,1
797,0,0.003333,0,0.000196,2008-07-19,1
797,0,0.003333,0,0.000132,2008-08-03,1
797,0,0.003333,0,0.000145,2008-08-24,1
797,0,0.003333,0,0.000149,2008-09-07,1
797,0,0.003333,0,0.00014,2008-09-14,1
797,0,0.003333,0,0.000128,2008-10-02,1
797,0,0.003333,0,0.000077,2008-10-27,1
819,0.032258,0,0.000115,0,2005-12-04,1
819,0.032258,0,0.000069,0,2006-04-06,1
870,0.032258,0,0.000069,0,2006-01-06,1
870,0.032258,0,0.00008,0,2006-03-04,1
870,0.032258,0,0.000092,0,2006-04-06,1
870,0.129032,0,0.000412,0,2006-05-05,1
870,0.16129,0,0.000544,0,2006-06-04,1
870,0.064516,0,0.000092,0,2006-07-07,1
870,0.032258,0,0.00003,0,2007-03-04,1
870,0,0.01,0,0.000331,2007-06-04,1
870,0,0.003333,0,0.000093,2007-09-06,1
870,0,0.01,0,0.00016,2007-12-06,1
870,0,0.003333,0,0.000105,2008-01-05,1
870,0,0.003333,0,0.000047,2008-04-04,1
878,0.032258,0,0.008264,0,2006-01-06,1
878,0.032258,0,0.003673,0,2006-06-04,1
878,0,0.003333,0,0.015602,2007-06-04,1
916,0.032258,0,0.00023,0,2006-02-04,1
916,0,0.003333,0,0.000125,2007-12-06,1
916,0,0.003333,0,0.000154,2008-03-06,1
924,0.032258,0,0.000298,0,2006-02-04,1
924,0.032258,0,0.00023,0,2006-07-07,1
924,0.064516,0,0.000103,0,2007-10-04,1
924,0,0.003333,0,0.00002,2007-12-06,1
924,0,0.003333,0,0.000075,2008-01-05,1
924,0,0.003333,0,0.000063,2008-06-06,1
959,0.032258,0,0.00023,0,2006-02-04,1
959,0,0.003333,0,0.000257,2007-02-04,1
959,0.032258,0,0.000045,0,2007-06-04,1
959,0.064516,0,0.000087,0,2007-08-04,1
959,0,0.003333,0,0.000042,2008-04-04,1
1009,0.032258,0,0.000275,0,2006-03-04,1
1009,0.032258,0,0.000184,0,2006-05-05,1
1009,0,0.003333,0,0.000086,2007-01-05,1
1009,0.032258,0,0.000666,0,2007-08-04,1
1017,0.032258,0,0.00023,0,2006-03-04,1
1033,0.032258,0,0.000184,0,2006-03-04,1
1093,0.032258,0,0.000138,0,2006-04-06,1
1093,0.032258,0,0.000092,0,2006-05-05,1
1093,0.032258,0,0.000298,0,2006-06-04,1
1093,0.064516,0.003333,0.000138,0.000082,2007-10-04,1
1093,0,0.003333,0,0.00008,2008-03-06,1
1093,0,0.003333,0,0.000045,2008-07-04,1
1093,0.032258,0,0.002894,0,2008-07-10,1
1093,0,0.003333,0,0.000055,2008-08-04,1
1093,0,0.003333,0,0.000069,2008-10-04,1
1093,0,0.003333,0,0.001219,2008-10-23,1
1106,0.032258,0,0.000574,0,2006-04-06,1
1106,0.032258,0,0.000023,0,2006-05-05,1
1106,0.032258,0,0.000034,0,2006-06-04,1
1106,0,0.003333,0,0.000095,2006-12-04,1
1106,0.032258,0,0.000046,0,2007-05-04,1
1106,0.032258,0,0.000092,0,2007-07-06,1
1106,0.032258,0,0.000007,0,2007-08-04,1
1106,0.032258,0,0.000046,0,2007-12-06,1
1106,0,0.003333,0,0.00056,2008-01-05,1
1106,0,0.003333,0,0.000027,2008-02-04,1
1106,0,0.003333,0,0.000013,2008-05-04,1
1106,0.032258,0,0.009419,0,2008-07-04,1
1106,0,0.003333,0,0.006368,2008-10-03,1
1123,0.032258,0,0.000138,0,2006-04-06,1
1123,0.064516,0,0.000092,0,2006-06-04,1
1123,0,0.003333,0,0.000051,2007-05-04,1
1123,0,0.006667,0,0.000231,2008-01-05,1
1123,0,0.003333,0,0,2008-03-06,1
1157,0.032258,0,0.000092,0,2006-04-06,1
1157,0.032258,0,0.000026,0,2006-06-04,1
1165,0.064516,0,0.000365,0,2006-04-06,1
1165,0.032258,0,0.000014,0,2006-05-05,1
1165,0.129032,0,0.000274,0,2006-06-04,1
1165,0.064516,0,0.000034,0,2006-07-07,1
1165,0.032258,0,0.000023,0,2006-08-04,1
1165,0.032258,0,0.000023,0,2006-09-04,1
1165,0.032258,0,0.000023,0,2006-10-05,1
1165,0,0.003333,0,0.000023,2006-11-04,1
1165,0.064516,0,0.000046,0,2006-12-04,1
1165,0,0.003333,0,0.000076,2007-04-05,1
1165,0,0.003333,0,0.000112,2008-01-05,1
1165,0,0.003333,0,0.00016,2008-05-04,1
1165,0.032258,0,0.000023,0,2008-06-06,1
1297,0.032258,0,0.00075,0,2006-05-05,1
1297,0.032258,0,0.001132,0,2006-06-04,1
1297,0.032258,0,0.000184,0,2006-07-07,1
1297,0.032258,0,0.000096,0,2007-02-04,1
1297,0.032258,0.003333,0.000097,0.001111,2007-03-04,1
1297,0.064516,0.003333,0.000583,0.000676,2007-04-05,1
1297,0.032258,0,0.000264,0,2007-05-04,1
1297,0.096774,0,0.000499,0,2007-06-04,1
1297,0.032258,0,0.000345,0,2007-07-06,1
1297,0.064516,0.003333,0.000146,0.000499,2007-08-04,1
1297,0.064516,0,0.000142,0,2007-09-06,1
1297,0.064516,0.006667,0.000031,0.000598,2007-10-04,1
1297,0.032258,0,0.000046,0,2007-11-04,1
1297,0.032258,0.016667,0.000046,0.000231,2007-12-06,1
1297,0.064516,0.003333,0.000058,0.000031,2007-12-31,1
1297,0.096774,0.006667,0.000069,0.000051,2008-01-05,1
